mac_address,vendor
2c:16:bd,"Shenzhen elink smart Co., ltd"
2c:16:bd,"Shenzhen Haiying Wire Tech Co., Ltd."
fc:a4:7a,Cliptech Industria e Comercio Ltda
b4:a2:eb,Softel SA de CV
b4:a2:eb,Katerra Inc
80:e4:da,Private
8c:59:3c,"Qbic Technology Co., Ltd"
8c:59:3c,IDRO-ELETTRICA S.P.A.
8c:59:3c,Chongqing beimoting technology co.ltd
8c:59:3c,"Fujian Chaozhi Group Co., Ltd."
d0:c8:57,"CHUNGHSIN INTERNATIONAL ELECTRONICS CO.,LTD."
d0:c8:57,DALI A/S
bc:97:40,ForoTel
bc:97:40,Gaodi Rus
60:95:ce,AdvanWISE Corporation
84:8b:cd,Dunst tronic GmbH
84:8b:cd,Annapurna labs
84:8b:cd,Emotiv Inc
84:8b:cd,ENGISAT LDA
84:8b:cd,"Smart Code (Shenzhen) Technology Co.,Ltd"
b0:fd:0b,Fasii Information Technology (Shanghai) Ltd.
b0:fd:0b,"TAE HYUNG Industrial Electronics Co., Ltd."
84:8b:cd,Sphera Telecom
c8:2c:2b,Shiftall Inc.
c8:2c:2b,BIOT Sp. z o.o.
e4:1e:0a,"Shanghai LeXiang Technology Co., Ltd"
c8:2c:2b,"Fungible, Inc."
b0:fd:0b,Habana Labs LTD
e4:1e:0a,TELETASK BELGIUM
c8:63:14,GRINBI PARTNERS
e4:1e:0a,ROMO Wind A/S
c8:63:14,"Shenzhen Wesion Technology Co., Ltd"
c8:63:14,Shenzhen Zero Zero Infinity Technology Co.，Ltd.
c8:63:14,Telematix AG
c8:63:14,TrackMan
34:e1:d1,Annapurna labs
fc:d2:b6,Oviss Labs Inc.
34:e1:d1,"Tianjin Sublue Ocean Science & Technology Co., Ltd"
34:e1:d1,Doki Technologies Limited
34:e1:d1,Teton Camera LLC
74:5b:c5,EDOMO Systems GmbH
90:c6:82,Private
fc:d2:b6,Grandway Technology (Shenzhen) Limited
fc:d2:b6,CG POWER AND INDUSTRIAL SOLUTIONS LTD
fc:d2:b6,T CHIP DIGITAL TECHNOLOGY CO.LTD
e4:4c:c7,"FLK information security technology Co,. Ltd"
e4:4c:c7,IAG GROUP LTD
74:5b:c5,uGrid Network Inc.
e4:4c:c7,Muzik Inc
4c:bc:98,Airtex Manufacturing Partnership
4c:bc:98,Voegtlin Instruments GmbH
4c:bc:98,Heliotis AG
4c:bc:98,"Humanplus Intelligent Robotics Technology Co.,Ltd."
2c:26:5f,Private
a0:bb:3e,Private
2c:6a:6f,Private
4c:65:a8,ZMIN Technologies
e0:5a:9f,"Chengdu Song Yuan Electronic Technology Co.,Ltd"
e0:5a:9f,"Contemporary Amperex Technology Co., Limited"
e0:5a:9f,Annapurna labs
e0:5a:9f,"Mountz, Inc."
e0:5a:9f,TRYEN
38:b1:9e,Freedompro Srl
d8:86:0b,Krspace
38:b1:9e,Doepke Schaltgeräte GmbH
28:36:38,Swisson AG
cc:d3:9d,Evoko Unlimited AB
d4:25:cc,bvk technology
d4:25:cc,POSNET Polska S.A.
d4:25:cc,MusicLens Inc.
cc:d3:9d,Lubelskie Fabryki Wag FAWAG S.A.
38:b1:9e,Beijing Memblaze Technology Co Ltd
9c:69:b4,EA Technology Ltd
d4:25:cc,"DOLBY LABORATORIES, INC."
68:91:d0,G-TECH Instruments Inc.
9c:69:b4,Intellect module LLC
d4:25:cc,"BlueCats US, LLC"
4c:91:7a,Annapurna labs
4c:91:7a,Erlab DFS SAS
6c:df:fb,Sercomm Corporation.
4c:91:7a,AvertX
6c:df:fb,Shenzhen HDCVT Technology
7c:bc:84,Guangzhou Puppyrobot Technology Co.Ltd Beijing Branch
7c:bc:84,HITIQ LIMITED
7c:bc:84,Tibit Communications
7c:bc:84,CONTINENTAL
7c:bc:84,"3S Technology Co., Ltd."
7c:bc:84,AG Neovo
98:f9:c7,"Beijing Horizon Information Technology Co., Ltd"
9c:43:1e,HAESUNG DS
0c:fe:5d,Maksat Technologies P Ltd
98:f9:c7,"ShenZhen Chuangwei Electronic Appliance Co.,Ltd"
98:f9:c7,HIROIA Communications Pte. Ltd. Taiwan Branch
0c:fe:5d,Celerway Communication AS
0c:fe:5d,Fender Musical Instrument
0c:fe:5d,YINUO-LINK LIMITED
80:0a:80,Private
c0:d3:91,Private
1c:fd:08,MESHBOX FOUNDATION PTE. LTD.
1c:fd:08,"Tianjin Keyvia Electric Co.,Ltd"
1c:fd:08,Shanghai YottaTech Co Ltd (上海尧它科技有限公司）
1c:fd:08,"Banmak Technogies Co.,Ltd"
1c:fd:08,"Shenzhen SEWO Technology Co.,Ltd."
6c:5c:3d,Vertiv Industrial Systems
6c:5c:3d,KWONG MING ELECTRICAL MANUFACTORY LIMITED
b8:d8:12,Private
a8:3f:a1,Imecon Engineering SrL
a8:3f:a1,"Shenzhen ITLONG Intelligent Technology Co.,Ltd"
3c:6a:2c,"WICKS Co., Ltd."
a8:3f:a1,Sercomm Corporation.
30:0a:60,"AVIC JONHON OPTRONIC TECHNOLOGY CO., LTD."
30:0a:60,Bronkhorst High-Tech BV
a4:ed:43,Paragon Business Solutions Ltd.
a4:ed:43,"Shanghai Mission Information Technologies (Group) Co.,Ltd"
a4:ed:43,Sweam AB
a0:28:33,"Precision Planting, LLC."
84:89:ec,SmartGiant Technology
84:89:ec,"Zephyr Engineering, Inc."
84:89:ec,Aerionics Inc.
a0:28:33,FlexLink AB
68:91:d0,Ambitio LLC
d4:7c:44,Sammi Onformation Systems
9c:f6:dd,"Shenzhen Xtooltech Co., Ltd"
78:c2:c0,"Ory Laboratory Co., Ltd."
30:09:f9,"Beijing Netswift Technology Co.,Ltd."
30:09:f9,Bonraybio
30:09:f9,"Hurray Cloud Technology Co., Ltd."
84:89:ec,"Shenzhen Xtooltech Co., Ltd"
c0:83:59,ANTS
c0:83:59,"Gemvax Technology ,. Co.Ltd"
9c:f6:dd,"Foshan Synwit Technology Co.,Ltd."
04:c3:e6,DREAMKAS LLC
04:c3:e6,"SHANTOU YINGSHENG IMPORT & EXPORT TRADING CO.,LTD."
3c:42:7e,Edit Srl
3c:42:7e,UBTECH ROBOTICS CORP
a0:c5:f2,"Quantlab Financial, LLC"
b4:4b:d6,ShenZhen Comstar Technology Company
b4:4b:d6,"Shenzhen Cudy Technology Co., Ltd."
b4:4b:d6,ELLETA SOLUTIONS LTD
3c:42:7e,Compal Electronics INC.
a0:19:b2,"SZBROAD   TECHNOLOGY (HK) CO.,LTMITED"
a0:19:b2,El Sewedy Electrometer Egypt S.A.E.
2c:48:35,Collatz+Trojan GmbH
8c:1c:da,Raychem RPG PVT. LTD.
8c:1c:da,ATOL LLC
2c:48:35,GEARTECH LTD
3c:24:f0,"Shenzhen Bestway Technology Co., Ltd"
3c:24:f0,GETMOBIT LLC
8c:1c:da,Structura Technology & Innovation
8c:1c:da,GESAS GmbH
3c:24:f0,Authentico Technologies
8c:1c:da,T+A elektroakustik GmbH & Co.KG
48:0b:b2,BAJA ELECTRONICS TECHNOLOGY LIMITED
48:0b:b2,M2Lab Ltd.
48:0b:b2,Ridango AS
48:0b:b2,"Beijing MFOX technology Co., Ltd."
0c:73:eb,Husty M.Styczen J.Hupert Sp.J.
0c:73:eb,Gemini Data Loggers (UK) Limited
88:5f:e8,Lisle Design Ltd
30:1f:9a,"YiSheng technology  co.,LTD"
88:5f:e8,"Shenzhen Xin Kingbrand Enterprises Co.,Ltd"
2c:d1:41,"Beijing Hexing Chuangxiang Technology Co., Ltd."
30:1f:9a,OLIMEX Ltd
88:5f:e8,Jungheinrich Norderstedt AG & Co. KG
88:5f:e8,Opto Engineering
30:1f:9a,Private
f0:41:c8,"Shenzhen  Nufilo Electronic Technology Co., Ltd."
f0:41:c8,"Nanchang BlackShark Co.,Ltd."
88:a9:a7,Impact Distribution
88:a9:a7,psb intralogistics GmbH
f0:41:c8,AED Engineering GmbH
88:a9:a7,Solaredge LTD.
a4:da:22,General Electric Company
88:a9:a7,kimura giken corporation
a4:da:22,Wyze Labs Inc
a4:da:22,Quuppa Oy
9c:43:1e,ST Access Control System Corp.
dc:e5:33,Controls Inc
c4:ff:bc,Danego BV
c4:ff:bc,Critical Link
28:2c:02,"Shenzhen Neoway Technology Co.,Ltd."
28:2c:02,"Capintec, Inc."
28:2c:02,SHENZHEN DOMENOR TECHNOLOGY LLC
f8:b5:68,Solarius
28:2c:02,Astronics AES
f8:b5:68,"Package Guard, Inc"
18:9b:a5,Innominds Software Inc
40:48:fd,"Shenzhen Yifang Digital Technology Co., LTD."
38:73:ea,"Shanghai ZoomSmart Technology Co., Ltd."
ec:9f:0d,MAX Technologies
38:73:ea,"KingWay Information Co.,Ltd."
ec:9f:0d,Waverly Labs Inc.
34:d0:b8,Kongqiguanjia (Beijing)Technology co.，ltd
34:d0:b8,NumberFour AG
ec:9f:0d,DRB Systems
ec:9f:0d,SKS Control Oy
ac:1d:df,PiOctave Solutions Pvt Ltd
ac:1d:df,Duravit AG
34:d0:b8,"Shenzhen Rikomagic Tech Corp.,Ltd"
ac:1d:df,"Beijing Chunhong Technology Co., Ltd."
34:d0:b8,"Shenzhen Bao Lai Wei Intelligent Technology Co., L"
74:1a:e0,"SHEN ZHEN YINGJIACHUANG ELECTRONICS TECHNOLOGY CO.,LTD."
74:1a:e0,Philips Personal Health Solutions
ac:1d:df,Shenzheng SenseTime Technology Co. Ltd
cc:22:37,"Beijing Safesoft Greatmaker Co.,ltd"
cc:22:37,Siemens AG Austria
cc:22:37,"Shanghai Doit IOT Technology Co.,Ltd."
cc:22:37,MEDCOM sp. z o.o.
90:4e:91,"Shenzhen Cloudynamo Internet Technologies Co.,LTD."
90:4e:91,"CommandScape, Inc."
90:4e:91,Kaertech Limited
18:9b:a5,Mantra Softech India Pvt Ltd
18:9b:a5,Eutron SPA
2c:27:9e,"WAYCOM Technology Co.,Ltd"
34:29:8f,"ARC Technology Co., Ltd"
34:00:8a,Federal Aviation Administration
34:29:8f,BlackEdge Capital
34:00:8a,Sithon Technologies SAS
34:29:8f,"Dongguan Kingtron Electronics Tech Co., Ltd"
18:9b:a5,Airprotec
34:00:8a,Globex 99 LTD
0c:ef:af,"Hubei Century Network Technology Co., Ltd"
34:00:8a,ZQAM Communications
28:f5:37,Matricx Singapore Pte Ltd
28:f5:37,"Unicair Communication Tec Co., Ltd."
78:d8:00,Kverneland Group Mechatronics
78:d8:00,Alango Technologies Ltd
28:f5:37,Phyn LLC
78:d8:00,"Shanghai Espacetime Technology Co.,Ltd."
7c:ba:cc,Maco Lighting Pty. Ltd.
7c:ba:cc,Collinear Networks Inc.
78:d8:00,NimbeLink Corp
f8:8a:3c,withus
7c:ba:cc,TGT Limited
f8:8a:3c,"THK Co.,LTD."
f8:8a:3c,"EXCETOP TECHNOLOGY (BEIJING) CO., LTD."
4c:65:a8,"Qingping Technology (Beijing) Co., Ltd."
a0:c5:f2,"Shenzhen Feima Robotics Technology Co.,Ltd"
f0:23:b9,Raysgem Electronics and Technology Co.Ltd
8c:14:7d,Reynaers Aluminium
8c:14:7d,Remotec Technology Limited
8c:14:7d,V2 S.p.A.
a0:c5:f2,ShenZhen JuWangShi Tech
a0:c5:f2,Spacepath Communications Ltd
8c:14:7d,Agilent S.p.A
8c:14:7d,UrbanHello
f0:23:b9,Transcend Building Automation control network corporation
04:71:4b,Armstrong Fluid Technology
60:d7:e3,"LongSung Technology (Shanghai) Co.,Ltd."
04:71:4b,Omylis Pte Ltd
60:d7:e3,Novo innovations Ltd
08:ed:02,SANGO ELECTRONICS CO
08:ed:02,"Jiangsu Logread Network Technology Co., LTD."
08:ed:02,Vigitron Inc.
08:ed:02,Fio Corporation
08:ed:02,Victiana SRL
60:d7:e3,Phase One A/S
98:aa:fc,Shenzhen Hubsan Technology Co.，LTD.
98:aa:fc,SPM Instrument AB
a4:11:63,Viloc
1c:c0:e1,Nitto Seiko
a4:11:63,Adetel Equipment
a4:11:63,tinylogics
a4:11:63,ISE GmbH
a4:11:63,"Allgo Tech. (Beijing) Co.,Ltd"
14:4f:d7,"Shenzhen V-Streaming Technology Co., Ltd."
1c:a0:d3,LYT inc.
1c:a0:d3,Desarrollos y Soluciones Guinea I+D S.L.
a4:11:63,INTER CONTROL Hermann Köhler Elektrik GmbH & Co.KG
38:fd:fe,"New Garden Co., Ltd."
a4:11:63,"AlterG, Inc."
1c:a0:d3,Jabil circuit italia srl
1c:a0:d3,DSM Messtechnik GmbH
1c:a0:d3,ERATO (HK) Corporation Limited
58:e8:76,DivioTec Inc.
50:a4:d0,ZHENG DIAN ELECTRONICS LIMITED
50:a4:d0,"Beijing ANTVR Technology Co., LTD"
40:f3:85,Lennox International Incorporated
80:7b:85,"Chendu Ningshui Technology Co.,Ltd"
40:f3:85,Fast Precision Technologies Co. Ltd.
50:a4:d0,Seneco A/S
34:04:9e,Pebble Technology
50:a4:d0,PointGrab
34:04:9e,EFD Induction
34:04:9e,i3 International Inc.
a4:58:0f,BLOKS. GmbH
a4:58:0f,INNOPRO
40:ed:98,"GUANGZHOU AURIC INTELLIGENT TECHNOLOGY CO.,LTD."
40:ed:98,Knox Company
40:ed:98,Kendrion Kuhnke Automation GmbH
50:0b:91,"Machfu, Inc."
50:0b:91,"jiangsu zhongling high-tech CO.,LTD."
50:0b:91,New Audio LLC
7c:cb:e2,"Shanghai Institute of Applied Physics, Chinese Academy of Sciences"
50:0b:91,SPD Development Company Ltd
50:0b:91,thumbzup UK Limited
48:65:ee,"VideoStitch, Inc"
48:65:ee,CaptionCall
24:4e:7b,Cyber1st
24:4e:7b,Owasys Advanced Wireless Devices
48:65:ee,"Shenzhen Inpor cloud Computing Co., Ltd."
48:65:ee,DNV GL
1c:c0:e1,Kids Wireless Inc
1c:c0:e1,"Hangzhou Kaierda Electric Welding Machine Co.,Ltd"
1c:c0:e1,"Yun Yang Fire Safety Equipment Co.,Ltd."
ac:64:dd,Kpnetworks Ltd.
ac:64:dd,"SHANGHAI ZTE TECHNOLOGIES CO.,LTD"
4c:e1:73,jvi
ac:64:dd,Jia-Teng
ac:64:dd,Micro Connect Pty Ltd
4c:e1:73,Lenovo Data Center Group
4c:e1:73,Ersúles Limited
38:3a:21,Foresight Sports
38:3a:21,Alicat Scientific
f8:1d:78,Dongguan Shun Hing Plastics Limited
f8:1d:78,"Zengge Co., Limited"
70:f8:e7,CUAV
70:f8:e7,"Beijing Eehuu Technology Co.,Ltd."
70:f8:e7,"NST Technology Limited Co.,Ltd."
70:f8:e7,CLIP Inc.
84:e0:f4,"Hangzhou Nationalchip Science & Technology Co.,Ltd."
70:f8:e7,System-on-Chip engineering
70:f8:e7,Photonfocus AG
84:e0:f4,"SHENZHEN HCN.ELECTRONICS CO.,LTD."
84:e0:f4,Logos01 Srl
84:e0:f4,PetroInTrade
c0:d3:91,"Fuzhou Jinshi Technology Co.,Ltd."
c0:d3:91,Vernier Software & Technology
5c:f2:86,"Shenzhen VST Automotive Electronics Co., LTD"
c0:d3:91,Ernitec
58:e8:76,"Beijing Perabytes IS Technology Co., Ltd"
58:e8:76,"Baoruh Electronic Co., Ltd."
58:e8:76,Coala Life AB
58:e8:76,Chronos Technology Ltd.
f0:ac:d7,Simprints Technology Ltd
b0:c5:ca,SHENZHEN KTC TECHNOLOGY GROUP
f0:ac:d7,"U3storage Technologies Co., Ltd"
28:36:38,"SHENZHEN GOSPELL SMARTHOME ELECTRONIC CO., LTD."
28:36:38,Sabinetek
78:ca:83,Hubei Boyuan Zhijia Network Media Co. Ltd.
78:c2:c0,"SICHUAN TIANYI COMHEART TELECOMCO.,LTD"
8c:19:2d,Elcon AB
8c:19:2d,Greenfield Technology
d0:d9:4f,"APPOTRONICS CO., LTD"
cc:d3:1e,"Shenzhen Decnta Technology Co.,LTD."
c4:7c:8d,"Star2Star Communications, LLC"
cc:d3:1e,"NTmore.Co.,Ltd"
cc:d3:1e,inoage GmbH
c4:7c:8d,"Anhui GuangXing Linked-Video Communication Technology Co, Ltd."
68:91:d0,solvimus GmbH
68:91:d0,Spraying Systems Co.
68:91:d0,"Fuzhou x-speed information technology Co.,Ltd."
e0:b6:f5,Moog Crossbow
e0:b6:f5,"START TODAY CO.,LTD."
50:ff:99,metraTec GmbH
50:ff:99,Dolphin Concepts Limited
98:6d:35,"SHENZHEN FISE TECHNOLOGY HOLDING CO.,LTD."
98:6d:35,INTECH
98:6d:35,"BAYCOM OPTO-ELECTRONICS TECHNOLGY CO., LTD."
98:6d:35,"iWave Japan, Inc."
10:07:23,Diginet Control Systems Pty Ltd
7c:47:7c,"Hangzhou Yiyitaidi Information Technology Co., Ltd."
5c:f2:86,Itron UK Limited
38:fd:fe,"WAYTONE (BEIIJNG) COMMUNICATIONS CO.,LTD"
7c:47:7c,POWERLAND LIMITED
38:b8:eb,"Yellowbrick Data, Inc."
38:fd:fe,"Siemens AG, PG IE R&D"
38:b8:eb,"MATRIXSTREAM TECHNOLOGIES, INC."
38:b8:eb,barox Kommunikation GmbH
1c:88:79,gekartel AG
1c:88:79,"Newps co.,ltd"
1c:87:74,Quest Integrity
1c:88:79,ITW-FEG
1c:87:76,Artis GmbH
1c:88:79,ANDRA Sp. z o.o.
1c:87:79,ASSYSTEM France
1c:87:74,Nichigaku
1c:87:74,Philips Personal Health Solutions
1c:87:76,Hekatron Vertriebs GmbH
1c:87:76,RDP.RU
1c:87:79,TASC Systems Inc.
1c:87:79,SMARTMOVT TECHNOLOGY Co.， LTD
1c:87:79,"Beijing Geedeen Technology Co., Ltd"
84:39:be,Guangzhou Heygears Technology Ltd
70:88:6b,"Church & Dwight Co., Inc."
40:a3:6b,Onion Corporation
70:88:6b,Bitfinder Inc
40:a3:6b,TW-TeamWare
70:88:6b,Cable Matters Inc.
70:88:6b,"Shenzhen Coolhear Information Technology Co., Ltd."
00:55:da,OOO DEKATRON
00:55:da,"Quantum Communication Technology Co., Ltd.,Anhui"
cc:1b:e0,Cassia Networks
80:0a:80,"Golana Technology (Shenzhen) Co., Ltd."
cc:1b:e0,Matter Labs Pty Ltd
cc:1b:e0,Beijing Daotongtianxia Co.Ltd.
a0:3e:6b,Shenzhen Nufilo Inc.
c8:8e:d1,"Ube, Inc. (dba Plum)"
c8:8e:d1,"Shanghai Bwave Technology Co.,Ltd"
a0:3e:6b,KoCoS Messtechnik AG
c8:8e:d1,PHOENIX ENGINEERING CORP.
a0:3e:6b,s&t embedded GmbH
1c:21:d1,LG CNS
1c:21:d1,Global Design Solutions Ltd
1c:21:d1,"Wuhan TieChi Detection Technology Co., Ltd."
1c:21:d1,"Toyo System CO.,LTD."
1c:21:d1,Varaani Works Oy
dc:44:27,Rohde&Schwarz Topex SA
1c:21:d1,"Liscotech System Co., Ltd."
1c:21:d1,Soundtrack Your Brand Sweden AB
c8:8e:d1,Fibergate.Inc
dc:44:27,VerifEye Technologies
c8:8e:d1,Linx Technologies
c8:8e:d1,Comlab AG
b0:c5:ca,TEM Mobile Limited
b0:c5:ca,RISECOMM  (HK) TECHNOLOGY CO. LIMITED
b0:c5:ca,LOWOTEC GmbH
78:c2:c0,"ShenZhen TuLing Robot CO.,LTD"
b4:37:d1,Axiomatic Technologies Corporation
74:f8:db,GHL Advanced Technology GmbH & Co. KG
54:9a:11,"Hangzhou duotin Technology Co., Ltd."
88:5d:90,Gigatech R&D Corp.
88:5d:90,ShenZhen Yuyangsheng technology company LTD
88:5d:90,Hi-Profile Achievement (M) Sdn Bhd
54:9a:11,VendNovation LLC
80:7b:85,"Shiroshita Industrial Co., Ltd."
80:7b:85,"Phoenix Co.,Ltd."
64:fb:81,"Sichuan Haige Actec Communication Technology Co.,Ltd."
80:7b:85,"IDair, LLC"
80:e4:da,Neutronics
64:fb:81,Narrative AB
1c:ca:e3,Insigma Inc
80:e4:da,Akenori PTE LTD
1c:ca:e3,"Dream Visions Co., LTD"
1c:ca:e3,Gahdeung Elecom
1c:ca:e3,"TOKAI RIKA CO., LTD."
90:c6:82,"Shenzhen Photon Broadband Technology CO., LTD"
90:c6:82,ekey biometric systems gmbh
90:c6:82,ACT
2c:d1:41,"AOptix Technologies, Inc"
2c:d1:41,iCIRROUND Inc
90:c6:82,Beijing Acorn Networks Corporation
2c:6a:6f,Schneider Electric Korea
2c:d1:41,Minno LLC
a0:bb:3e,COMSYS Communications Systems Service GmbH
98:02:d8,Fritz Kuebler GmbH
98:02:d8,Grammer EiA Electronics nv
a0:bb:3e,Messtechnik Sachs GmbH
98:02:d8,SHENZHEN ATEKO PHOTOELECTRICITY CO LTD
f8:02:78,Lit Technologies
2c:26:5f,"XIAMEN VORLINK IOT TECHNOLOGY CO.,LTD."
28:fd:80,T-Radio AS
2c:26:5f,Appostar Technology Co. Ltd
2c:26:5f,"shenzhen Clever Electronic Co., Ltd."
28:fd:80,"NUUO, Inc."
0c:ef:af,PREMIUM SA
f8:02:78,"Technology Research, LLC"
0c:ef:af,BSX Athletics
f8:02:78,3Shape Holding A/S
f8:02:78,Digatron Power Electronics GmbH
f8:02:78,Electric Objects
a4:4f:29,Neotech Systems Pvt. Ltd.
a4:4f:29,HALLIBURTON
3c:39:e7,iiM AG
3c:39:e7,Zone Controls AB
3c:39:e7,Sensor to Image GmbH
0c:ef:af,LUMEL S.A.
10:07:23,Ion Professional Solutions
10:07:23,"First Chair Acoustics Co., Ltd."
10:07:23,"Fujian Quanzhou Dong Ang Electronics Co., Ltd."
10:07:23,"nanoTech Co., Ltd."
d0:22:12,UAB &quot;SALDA&quot;
d0:22:12,Schleifenbauer Holding BV
d0:22:12,"Shanghai Routech Co., Ltd"
d0:22:12,Cliptech Industria e Comercio Ltda
d0:22:12,u::Lux GmbH
74:e1:4a,Knog Pty Ltd
74:e1:4a,Loctek Visual Technology Corp.
e8:18:63,Acopian Technical Company
b8:d8:12,Docobo Limited
e4:95:6e,iConservo Inc
e4:95:6e,"Red Point Positioning, Corp."
74:e1:4a,UTU Oy
e4:95:6e,ELAN SYSTEMS
e4:95:6e,"Shenzhen Arronna Telecom Co.,Ltd"
b0:1f:81,CIDE Interactive
58:fc:db,Timex Group USA Inc
bc:66:41,ARGUS-SPECTRUM
b0:1f:81,Steffens Systems GmbH
f4:0e:11,Zeepro Inc.
f4:0e:11,Alpha Design Technologies Pvt Ltd
14:1f:ba,"AJIS(DALIAN)co.,LTD"
f4:0e:11,BRADAR INDUSTRIA SA
bc:34:00,MATICA TECHNOLOGIES AG
bc:34:00,Shenzhen PHilorise Technical Limited
14:1f:ba,Thales Communications & Security SAS
bc:34:00,"Hangzhou Linker Digital Technology Co., Ltd"
bc:34:00,LLD Technology Ltd.
bc:34:00,"FARO TECHNOLOGIES, INC."
7c:70:bc,mk-messtechnik GmbH
7c:70:bc,Bidgely
14:1f:ba,Inttelix Brasil Tecnologia e Sistemas Ltda
14:1f:ba,"Shenzhen Mining Technology Co.,Ltd."
bc:34:00,LifeSmart
d0:76:50,Electro-Motive Diesel
bc:34:00,"NDSL, Inc."
a4:3b:fa,BOI Solutions
d0:76:50,Happo Solutions Oy
74:19:f8,"Volacomm Co., Ltd"
74:19:f8,Baudisch Electronic GmbH
d0:76:50,TAPKO Technologies GmbH
74:19:f8,Marmitek
40:11:75,"ShenZhen LanShuo Communication Equipment CO.,LTD."
10:dc:b6,BBPOS International Limited
10:dc:b6,Eyeball Fintech Company
10:dc:b6,HANACNS
10:dc:b6,LeoLabs
10:dc:b6,"Fuzhou Rockchip Electronics Co.,Ltd"
10:dc:b6,ABB Switzerland Ltd.
10:dc:b6,Milesight Taiwan
54:a4:93,"BJ COTYTECH TECHNOLOGY CO.,LTD"
54:a4:93,"Hannto Technology Co., Ltd"
54:a4:93,genua GmbH
04:d1:6e,Metra Electronics
04:d1:6e,ETL Elektrotechnik Lauter GmbH
04:d1:6e,"Beijing Huaxia Qixin Technology Co., Ltd."
04:d1:6e,National Radio & Telecommunication Corporation - NRTC
04:d1:6e,"INTRIPLE, a.s."
44:03:77,"SHENZHEN UT-KING TECHNOLOGY CO.,LTD"
44:03:77,"Gemmy Electronics (Shenzhen) Co, Ltd"
44:03:77,"BIG Climatic Manufacture, Co. LTD, Zhongshan Branch"
50:62:55,"Shenzhen Sinway South Technology Co., Ltd"
50:62:55,"CHENGDU COVE TECHNOLOGY CO.,LTD"
50:62:55,XSLAB Inc.
50:62:55,"ShenZhen ChuangMo Electronics Technology Co., Ltd"
64:31:39,"SHENZHEN EMEET INTELLIGENT TECHNOLOGY CO., LTD."
64:31:39,"ZHEJIANG MOORGEN INTELLIGENT TECHNOLOGY CO.,LTD"
64:31:39,ATG UV Technology
c4:95:4d,Marble Automation
00:69:67,"Shenzhen Xiao Bi En Culture Education Technology Co.,Ltd."
00:69:67,Annapurna labs
00:69:67,"Suzhou Radiant Lighting Technology Co.,Ltd"
a0:22:4e,"Zhuhai Cheer Technology Co., LTD."
a0:22:4e,Digifocus Technology Inc.
a0:22:4e,"Delta Tau Data Systems, Inc."
a0:22:4e,Closed Joint-Stock Company NORSI-TRANS
a0:22:4e,All Inspire Health Inc.
20:0a:0d,"Welzek (Beijing) Technologies  Co, Ltd"
20:0a:0d,Virtium
20:0a:0d,halstrup-walcher GmbH
40:2c:76,gridX GmbH
50:de:19,OCEANCCTV LTD
40:2c:76,LS Energy Solutions
50:de:19,"IVATIV, INC"
3c:fa:d3,Nox Medical
b0:b3:53,AD HOC DEVELOPMENTS S.L
b0:b3:53,"Hangzhou Hikrobot Technology Co., Ltd."
b0:b3:53,"Sprocomm Technologies CO.,LTD."
b0:b3:53,VOXISCOM
b0:b3:53,Innotas Elektronik GmbH
3c:fa:d3,Mirico
90:e2:fc,"Power Engineering & Manufacturing, Inc."
90:e2:fc,"Sindoh Techno Co., Ltd."
90:e2:fc,"Shenzhen Hisource Technology Development CO.,Ltd."
90:e2:fc,"TOTALONE TECHNOLOGY CO., LTD."
90:e2:fc,Yite technology
90:e2:fc,DevCom spol. s r.o.
14:ae:85,IO Industries Inc.
14:ae:85,AZ-TECHNOLOGY SDN BHD
14:ae:85,CENTERVUE SPA
90:e2:fc,Fair Winds Digital srl
14:ae:85,TMG TE GmbH
14:ae:85,NTC SOFT
14:ae:85,Sercomm Corporation.
64:62:66,"Jiangsu Aisida Electronic Co.,Ltd"
94:cc:04,"Hangzhou Yongkong Technology Co., Ltd."
94:cc:04,"Gowing Business And Contracting Wenzhou Co., LTD"
94:cc:04,"CircuitWerkes, Inc."
14:ae:85,"IFLYTEK CO.,LTD."
94:05:bb,"Shenzhen Baolijie Technology Co., Ltd."
94:cc:04,"ProConnections, Inc."
94:05:bb,Neurik AG
94:05:bb,"Dongguan Kingtron Electronics Tech Co., Ltd"
94:05:bb,"Sunthink S&T Development Co.,Ltd"
dc:44:27,"Tesla,Inc."
